osm_id,status,place_id,resolved_name,resolved_lat,resolved_lng,reason
1178841572,low_confidence,ChIJ8057kRLNlzMRER0KTfwJc18,St. Ezekiel Nursing Care Facility Services,14.4606132,120.9541455,distance=40.2km>5.0km
1178841573,low_confidence,ChIJq3ZDSR3KlzMRCvHH-b4fmQc,Manuel L. Quezon University,14.6356427,121.0437983,distance=55.1km>5.0km
1178841574,zero_results,,,,,ZERO_RESULTS
1178841578,zero_results,,,,,ZERO_RESULTS
1178841580,low_confidence,ChIJww0jbsN3CDMRh3OueI82SFg,"MacArthur Leyte Landing Memorial National Park, Palo",11.1721235,125.0121765,distance=598.0km>5.0km
1179313582,low_confidence,ChIJ2dWG-9i3lzMRwtfeOhbgAqE,Gloria Maris Shark's Fin Restaurant Greenhills,14.6022787,121.0522989,distance=9.4km>5.0km
1180629680,low_confidence,ChIJF98YDwvRlzMRdj4FaxrNjZs,Ritz Grill,14.3869528,121.0497498,distance=82.9km>5.0km
1180859324,resolved,ChIJmV308P7NlzMRnekJMjJQyZs,Lido Cocina Tsina,14.4481549,120.9843444,
1182501980,resolved,ChIJq6omBarJlzMRcVCEbXD4gZw,Hossein's Persian Kebab,14.562935,121.0283362,
1182501982,low_confidence,ChIJSaLSCmrJlzMRJ54h_Jl3b5E,The Luna Tribe,14.565443,121.029333,name_similarity=54
1182501986,resolved,ChIJ52dN6Q7JlzMRnk29tM7rdxY,Chowking (V.A. Rufino-Dela Rosa),14.5569175,121.0182343,
1182521619,resolved,ChIJNarhI1W2lzMRh16DgWhKfAM,Bellore Restaurant,14.6422846,121.0323577,
1182683529,low_confidence,ChIJkTgDQCf3ljMRbqC74esL3DM,Affordameals Kitchenette,15.0404776,120.6807355,distance=59.9km>5.0km
1183254755,low_confidence,ChIJc5ZjsGrxBzMRY4g-1gkN1kQ,Mauro Cafe Ormoc,11.0252408,124.6040296,name_similarity=58
1183254771,resolved,ChIJl9SStTvxBzMRXFCEx2w8gxA,Alice Mar Ice Plant,11.0130261,124.5996294,
1183254783,resolved,ChIJQ8_dPy_xBzMRk2udLJuphcw,DAYKA BAKESHOP,11.014703,124.6067735,
1183254795,resolved,ChIJ_8Izai_xBzMRpu2y4KKVM6o,Ruins of Cong. Dominador Tan Residence,11.014573,124.6072318,
1183402070,resolved,ChIJ43BpTC_xBzMRyXZOPjkvghc,Aslanan Ni Tito Songahid,11.0156457,124.607286,
1183402080,resolved,ChIJFcpSPQDxBzMRUGyf6kxeEuQ,Dylan’s Leafy Craft,11.0071663,124.6113379,
1183816481,low_confidence,ChIJQQ7rG7yifDURrCaVYkQ3tcM,Flower Garden,37.5824585,126.9698204,distance=2626.0km>5.0km
1184003192,resolved,ChIJU5EHwalTljMRehHn-1oJPDM,Hiyas ng Bulacan Cultural Center and Museum,14.8551311,120.8147322,
1185566309,resolved,ChIJcfVwyBrJlzMR6YpuijilzW4,Ferino’s Bibingka Landmark Makati,14.552081,121.023604,
1185576300,resolved,ChIJOa_bSJrJlzMRCfc5joZJGEc,KFC,14.5711199,121.0511929,
1185580212,resolved,ChIJk-mTpka3lzMRsgAr_mRgtY8,89 Panay,14.6377147,121.0292124,
1185580213,resolved,ChIJ70nPngK3lzMRiQcQIj8rEp4,Figaro Coffee - Trinoma,14.6535893,121.0330318,
1185637969,resolved,ChIJCaMjhlu2lzMRVEbolChy0Tw,Mang Inasal,14.6399484,121.0166436,
1186819131,resolved,ChIJmbMsa7TTlzMRrv4PwMEfNi4,Goldilocks - Bahayang Pag-asa,14.3965993,120.9683682,
1186819153,resolved,ChIJ_____9DTlzMRZYrQ6LygBf0,Night Town Disco KTV & Amusement Center,14.3963368,120.9790281,
1188790453,low_confidence,ChIJu-cH-tK1tVIROUrDu9I8N0Y,Buffy's Bar & Grill,45.811168,-94.571141,distance=12583.9km>5.0km
1188819089,resolved,ChIJ3QAqHlPJlzMR8JAs1B6se_Y,Crosswinds Ocean Hotel,14.5277904,120.9947024,
1189412289,resolved,ChIJzdgGfTrxBzMR50JHjQaljP4,Armenia's Arena Branch 2 - Internet Cafe,11.008222,124.6088039,
1189412361,resolved,ChIJHx8DAED3BzMRSse9YHN_W7o,Western Leyte College Main Building,11.0076224,124.6089384,
1189412366,low_confidence,ChIJo0h4dInxBzMRDkRXbC6eO6A,Boylins Eatery,11.0033575,124.6123213,name_similarity=43
1189412388,low_confidence,ChIJ2zXcp8uKBzMRwc3bVHoifcs,DOKI'S EATERY,10.9115478,124.5341724,distance=13.8km>5.0km
1189412474,resolved,ChIJRbghSyXxBzMRJYyFcQz2Kgs,Area 6 Resto and Bar,11.0107193,124.6093999,
1189706025,low_confidence,ChIJC6fbtdbv2okRYIR6tyUnSzU,Bella's Pizzeria & Grill,42.1074507,-75.9373299,distance=13746.8km>5.0km
1189706104,resolved,ChIJQ8_dPy_xBzMRk2udLJuphcw,DAYKA BAKESHOP,11.014703,124.6067735,
1189706264,low_confidence,ChIJm0VJIrHxBzMRujVwXZkeeUU,Marco’s Tourist Inn by RedDoorz,11.0198107,124.6031732,name_similarity=38
1189706273,low_confidence,ChIJVxPkJYV9_ogRxXiMFVdjLPE,Daddy's Girls Bakery,32.8544189,-79.9728621,distance=14483.8km>5.0km
1190353431,resolved,ChIJj8lNl4nJlzMRmQCt-lZc78U,Starbucks - California Garden Square,14.5790687,121.0484076,
1190524939,resolved,ChIJzQb0rdO3lzMR4QOoql6ppK4,Ferino's Bibingka,14.60995,121.037072,
1190524941,resolved,ChIJr-6cVSrIlzMRn_UVbob1TRI,Pan de Manila - San Juan,14.5987255,121.0374213,
1190524946,low_confidence,ChIJT8lUrNO3lzMR1MVRIoi13Ls,JT's Manukan Grille,14.609992,121.037022,name_similarity=53
1190803843,resolved,ChIJfTQoPVW2lzMR0-9oCyAnbm4,57th Bar and Restaurant,14.6427582,121.0323121,
1191398444,low_confidence,ChIJW_6o8nfTiDARwxUX-K11Vgw,El Dorado Beach Resort,12.0252083,93.0039598,distance=3321.3km>5.0km
1191398535,low_confidence,ChIJW4zFw35pqzMREOf_GPMxmoI,Hunting Ground Grill & Restobar,9.2495126,123.2917062,distance=6.7km>5.0km
1192138657,resolved,ChIJ12fTMHXJ-zIRSx951Rw3fr4,La-ne's Restaurant,6.9510352,126.2179716,
1192140948,low_confidence,ChIJsSwI_Q1ntTMRIzYNgoBCsq8,Balinsasayaw Seaside,9.7299971,118.7721946,distance=814.0km>5.0km
1192140997,resolved,ChIJCfZ2XQDJ-zIR37Jywe5egZ4,Chew lodge,6.9543209,126.2043836,
1192142001,resolved,ChIJXeloO3XJ-zIR-qNPrVXx_Wk,Seaside Restaurant,6.950847599999999,126.2168595,
1192297875,resolved,ChIJaVvuR1HJlzMR_3ySEGwkq5c,Al Tarboosh Arabic Resto,14.5631175,121.0286948,
1192297878,low_confidence,ChIJDcy2l_rIlzMRN7TCh6CC2kU,The Marketplace - Eight Forbes Town Road,14.5512219,121.0441196,name_similarity=18
1192361805,low_confidence,ChIJNTKdOSXKlzMRg0UMabKe1YI,José Rizal Monument,14.5817917,120.9770458,distance=79.7km>5.0km
1192405433,resolved,ChIJTyV_4-JwljMR9ZPbzlv8Ltw,Chowking,14.839131,120.28383,
1192433733,resolved,ChIJAYB15-JwljMRd8eN75x39hM,Ulo ng Apo Monument,14.8388866,120.2843638,
1192610483,resolved,ChIJj8QSxhtxljMR5jyqScdNkAE,Sam's Pizza Olongapo,14.8301716,120.2813009,
1192700009,resolved,ChIJUTQ3zdL2BzMRav7rHHh8chA,Chooks to Go,11.014004,124.5970923,
1192700051,low_confidence,ChIJxUssIcd3CDMRc0z-B4HSqBY,Rachel Bar and Restaurant,11.1712209,124.9987936,distance=46.1km>5.0km
1192700059,low_confidence,ChIJf7oj_RqZqTMRsz0w9OLlliI,Balamban Liempo,10.326179,123.9170655,distance=107.7km>5.0km
1192700063,zero_results,,,,,ZERO_RESULTS
1192700065,low_confidence,ChIJbwSOJcmMpzMR99DOAWHDc2U,Weluisa Food Court,11.56099,124.3934722,distance=64.8km>5.0km
1193018840,low_confidence,ChIJpfpE0QOaqTMR-wXfUwSYgeI,JANETH EATERY,10.2860819,123.9690178,distance=163.6km>5.0km
1193018873,low_confidence,ChIJlVJEZQB_qzMROd0Qgo-HuTM,Chicken Ati-atihan,9.5151262,123.1556884,distance=41.9km>5.0km
1193184100,resolved,ChIJ6TPlQqZXqzMRXmgCXCIK3l4,Kookoo's Nest,9.0511459,123.1204383,
1193779255,resolved,ChIJJf3pF_pwljMRYdpNWT8TPPw,McDonald's,14.8272572,120.282888,
1193779821,resolved,ChIJI4A5d_VxljMRSE9aTg9QiNc,Jollibee Rizal Ave Olongapo,14.8385762,120.2843865,
1194015972,low_confidence,ChIJlZzYZ4gN-TIR2AvL-6OUTqA,Jiya Builders Industrial Supply & Engineering Services,7.0319623,125.4956942,distance=25.3km>5.0km
1194019173,zero_results,,,,,ZERO_RESULTS
1194019185,zero_results,,,,,ZERO_RESULTS
1194019221,zero_results,,,,,ZERO_RESULTS
1194019340,resolved,ChIJAxngq-EA-TIRgctWLSJZGeg,Gudi-Gudi Campsite,6.9771794,125.2776757,
1194028914,resolved,ChIJAxngq-EA-TIRgctWLSJZGeg,Gudi-Gudi Campsite,6.9771794,125.2776757,
1194202317,low_confidence,ChIJW5s817FlqzMRI9Fd_w1SUkc,Sulfur Vents,9.3138947,123.1995624,distance=338.9km>5.0km
1194252199,low_confidence,ChIJGR3PtqsZ6zkRJZNczERbP-U,Nepal Tourism Board,27.7020062,85.31700339999999,distance=4803.7km>5.0km
1194252210,low_confidence,ChIJA7xWNDgS-TIRcAhezcKeGqw,Sofia Kate Eatery,7.094722699999999,125.4975502,distance=42.2km>5.0km
1194272121,resolved,ChIJz3j9ctlz-TIRd2u5lfQ-0yo,Dampa sa Bonguyan,7.041256199999999,125.5802938,
1194861802,resolved,ChIJz8JxoUDIlzMRIEKV0GsZq4U,Jepoy's Grill,14.5793998,121.0519705,
1194898086,resolved,ChIJTRKzAEPIlzMRBqgSiWhY79U,Tiny Teapot Bakery Café,14.5716038,121.0532743,
1194898193,resolved,ChIJ66hPzj7JlzMRNXeB_PfUS4Y,Jollibee,14.5792874,121.0584676,
1194898310,resolved,ChIJDZ18xhHIlzMRFX61feFkfH4,Uncle Moe's Shawarma Hub - City Golf,14.5845136,121.0675936,
1194898320,resolved,ChIJr77s_RXIlzMRpKBfMlogeLo,Regalong Pambahay,14.585465,121.057059,
1195020659,resolved,ChIJCxKzq_O3lzMR5N1PRymV2EU,Caffe Golden Slumber,14.6243449,121.0559077,
1195030178,resolved,ChIJMTPR8HEB-TIRZB3nHoyn3uY,Lake Venado Campsite,7.002858300000001,125.2689437,
1195128509,resolved,ChIJ4ynkv5_JlzMRtg_02Idb9iQ,Suzu Kin,14.5663834,121.009003,
1195153767,resolved,ChIJX8SgbRvKlzMRFRHkpxFkuhs,Arsenio H. Lacson,14.5988552,120.9806933,
1195827284,zero_results,,,,,ZERO_RESULTS
1197029145,resolved,ChIJC5h0pmXJlzMRmzanqwqtvb0,Greenwich,14.5536852,120.9970475,
1197029147,low_confidence,ChIJa3HaOFjJlzMRqdlbfvYG4cM,Coffee : Life @32nd,14.5531612,121.052436,distance=7.3km>5.0km
1197029154,low_confidence,ChIJB5OMISnKlzMRBOepZMw3HGg,Healthy Shabu Shabu,14.5749866,120.9841986,distance=5.1km>5.0km
1197029156,low_confidence,ChIJw97h5hSLGGARaV40A3gPEDo,Yasubei of Ebisu,35.6456054,139.7146925,distance=2999.3km>5.0km
1200269332,low_confidence,ChIJl4t_v1bHlzMRL-b4CKhyswc,Tyvo Overlooking Events Place & Private Resort,14.577115,121.162015,name_similarity=33
1201653451,resolved,ChIJz60TMhfIlzMRriURK2wEvdg,Army Navy - Emerald,14.5870705,121.0618913,
1201962590,resolved,ChIJrY8cpJfVlzMR0saGXGbDQ-U,Max's Restaurant SM City Dasmarinas,14.3009316,120.956483,
1201962591,resolved,ChIJi3SZUR_VlzMRRTBLkVeRWPU,Burger King - General Trias (Drive Thru),14.2925572,120.9122802,
1202733468,resolved,ChIJt_lFpj6ZqTMRX3NRZfuqIVk,Bean Date,10.3202245,123.9030976,
1202742041,low_confidence,ChIJBY9WmJgYljMRVfD5XGSqw5A,Bataan Death March Marker KM 6,14.4496872,120.520559,distance=63.6km>5.0km
1203026084,low_confidence,ChIJL58Thp-1lzMRqPdq0ORghT8,Cynthia's Kitchen,14.6671978,120.9447312,distance=26.9km>5.0km
1203093773,resolved,ChIJY3xxHnht-TIR2Dj6LiytbWs,Cecil's Snack Inn and Bakeshop,7.067879599999999,125.608401,
1203901795,resolved,ChIJjaNPpEW2lzMRs6FOefDusp0,CHOWKING ROCES,14.6330529,121.0200233,
1203902763,resolved,ChIJp80FVkS2lzMRdiQC5R0IyGM,McDonald's,14.6338443,121.0195115,
1203973551,resolved,ChIJR6ClcQDJlzMRqI8qGowFuXI,Bacolod Chicken Inasal,14.587835,121.0605202,
1203973552,low_confidence,ChIJA2nSOFK2lzMRkmXZ7KEYTfk,Steak Plus,14.6365456,121.0284063,distance=6.7km>5.0km
1203973553,low_confidence,ChIJzyjM68dZnAARYz4p8gYVWik,Brazil,-14.235004,-51.92528,distance=19259.2km>5.0km
1203973554,resolved,ChIJb2VaHwXJlzMRoYgrYWC2sAE,Starbucks GLAS Tower,14.5870362,121.0605212,
1203973555,low_confidence,ChIJ23da4s84hY4RL4yBiT6KavE,Aruba,12.52111,-69.968338,distance=16765.1km>5.0km
1203973556,low_confidence,ChIJi8WzJhHLlzMRIy1MdkGp1xo,JINJIN KOREAN BBQ,14.5720926,120.9849996,distance=8.7km>5.0km
1203973558,low_confidence,ChIJ23rbGU62lzMRbOigf6RkBBE,Marina Seafood Restaurant,14.634493,121.0265602,distance=6.6km>5.0km
1203973559,resolved,ChIJkxPTiBDIlzMRz4WLTIMO4Dg,Kudos 168 Restaurant And Bar,14.587269,121.06469,
1203975202,resolved,ChIJ2Zu6N1jIlzMRxd5POz4NABg,Dencio's Eatery,14.5622263,121.0463171,
1203975206,resolved,ChIJ5YiAjhDIlzMRRR00znbGiX8,Decades Cocktail Lounge,14.587119,121.064507,
1203975211,resolved,ChIJOUqxTQDJlzMR2lNkAqogFTo,Carlo's,14.5504934,121.0456567,
1203975212,resolved,ChIJWZGZLQDJlzMRqvZGvKU0kyk,Behrouz Persian Cuisine,14.5846708,121.0666008,
1204194472,resolved,ChIJYzQ70E1E-TIRzKhhNXO0xEQ,Cara's Food Haven,7.3010993,125.6837638,
1204195081,resolved,ChIJNeg5gi4D_DIREw3UpXWyP9o,Mang Inasal,7.6020061,125.9629993,
1204203261,resolved,ChIJFdsBG9NwCDMRndJPVGubvpk,Welcome Home Pensione,11.2408465,125.0024593,
1204203262,resolved,ChIJqSHwu9JwCDMRdPxAu8TTcfc,Dahil Sa Iyo Fastfood,11.2397968,125.0047909,
1204234170,resolved,ChIJwUHcitFwCDMR9-u8eP306bE,Tacloban Plaza Hotel,11.2443761,125.0038413,
1204234172,resolved,ChIJf4Nz-NJwCDMRc8I30smAo_g,Hotel Alejandro,11.2414062,125.00372,
1204234173,resolved,ChIJ6dDiIdRwCDMR77CCCJsjY7U,Hotel Canelsa,11.244388,124.998913,
1204306445,resolved,ChIJAQAAANB2CDMRQJ530mS0AI8,Giuseppe’s,11.2417225,125.0007437,
1205415719,low_confidence,ChIJ6RZf65fJlzMRK4phLdFQUps,Gulp Course,14.5653002,121.0311987,distance=8.1km>5.0km
1205415720,resolved,ChIJv-UZdVO2lzMRErOJwhQHvyo,Tok-Yu Sushi Bar,14.6384085,121.0307423,
1205464070,low_confidence,ChIJe6EAhja_ATMR7Z-ZRfxhvj8,Magellan's Anchorage,8.9994499,125.4843378,distance=191.8km>5.0km
1207110551,resolved,ChIJq8VZ5YFt-TIRGVluwztGggM,Weng's Eatery / Imperial Hotel c.m recto st. D.c.,7.071116699999999,125.6117319,
1208361704,resolved,ChIJW2ZvLOduqzMRITKaSy54puc,Chin Loong,9.3081939,123.309529,
1208987134,low_confidence,ChIJl4oWJp7PlzMRRFWErrsdYbs,The Sands,14.4840308,121.0434041,distance=89.9km>5.0km
1209012934,resolved,ChIJv1x_4iDzljMRuW4c1byefx0,DC Market Grill,15.1306599,120.5731563,
1210043351,resolved,ChIJuxXazNZwCDMRusKqLqXumYU,Jollibee,11.2460135,125.0001529,
1210043384,resolved,ChIJTTMHcNFwCDMRgr4n2ImGMvI,Kenny's,11.2445315,125.002219,
1210478083,zero_results,,,,,ZERO_RESULTS
1211117711,resolved,ChIJQ8_dPy_xBzMRk2udLJuphcw,DAYKA BAKESHOP,11.014703,124.6067735,
1213000151,resolved,ChIJR1nLRwBDqDMRKSXBxnLtpqU,Guiwanon cold spring,10.9291221,124.0237611,
1214420423,resolved,ChIJ36xetuRuqzMR1gjxjFKyu78,Lab-as Restaurant,9.3210427,123.3122361,
1214420440,resolved,ChIJixi5T-FuqzMRYjl-nAKBjvs,Mr. Sizzler's,9.310376,123.308741,
1214433764,zero_results,,,,,ZERO_RESULTS
1214433783,low_confidence,ChIJF0QJbwhjtTMRyiKEXtoyAaQ,Performing Arts Center,9.777626,118.7323852,distance=22.0km>5.0km
1214433891,low_confidence,ChIJyRNi2eMApjMRrxAvzqQT6To,Tabu-an,11.459218,123.1196867,distance=494.4km>5.0km
1214694725,resolved,ChIJ07pd86Ft-TIR5Uxgp92swnk,Mamma Maria's Pizzeria,7.0770769,125.6142827,
1214794599,resolved,ChIJy8UulLK3lzMRHRM1R7bQWLk,Mesa Tomas Morato,14.6328301,121.0351596,
1215067640,resolved,ChIJI96IieljtTMR4ayHErjcsYc,Raq Pensionne House,9.7497656,118.7453172,
1215067671,low_confidence,ChIJ90_fd_tjtTMRY8smgDQoFo0,UGONG ROCK ADVENTURES,10.0868653,118.8546697,distance=40.4km>5.0km
1215067728,zero_results,,,,,ZERO_RESULTS
1215067775,resolved,ChIJixaC6xVjtTMRlX6MJ9M-UCg,Pares Plaza,9.7467749,118.7424241,
1215067799,resolved,ChIJr5Y_BIpjtTMRUC34gc4usYw,Shakey's at SM puerto princesa city,9.7396343,118.7407349,
1215067840,resolved,ChIJKQqCftxjtTMRRq-oQzkwqKo,Princesa Inn,9.7429109,118.7377336,
1215068016,resolved,ChIJ5aGBQ9ljtTMRkaFa5v2iT_U,Circon Businessman'S Inn,9.7400636,118.7364001,
1215068053,low_confidence,ChIJy_p-RwC3lzMRYItbmSQmngY,Kambingan at iba pa sa Maginhawa,14.6423612,121.0612712,distance=598.4km>5.0km
1215068074,low_confidence,ChIJyW8UDORjtTMR_Qh0V8Cwd_8,Thanh-Tam Chaolong House,9.7397392,118.7501545,name_similarity=54
1215068084,resolved,ChIJh2pB_dtjtTMRqlfQdPDRWVc,Edwin's Chinese Restaurant,9.7405593,118.7365939,
1215068195,resolved,ChIJtbhucuRjtTMR1Z6MI1HDKB0,Taverna Luna,9.7397997,118.7506317,
1215068295,resolved,ChIJE48y3ttjtTMRK-v9FLJMe4E,Mister Donut,9.7402701,118.7361194,
1215068328,resolved,ChIJEWkV9jBjtTMRovpWO9NDg34,Baker's Hill,9.8074189,118.7344615,
1215068399,resolved,ChIJLYsUPNdjtTMRSWNpyrQ1OMo,Plaza Cuartel,9.7400379,118.7296903,
1215068482,resolved,ChIJn3Zmqd1jtTMRwGUjWIh4Zm8,Cml Travel And Tours,9.741010800000002,118.7408494,
1215068528,resolved,ChIJYd8rvdtjtTMRzhoJzIjWf7U,Baisa Bakery,9.7424545,118.7356482,
1215068578,resolved,ChIJb5sDoNhjtTMRmfiyeywttxQ,Bruno's,9.7398702,118.736394,
1215068620,resolved,ChIJ3-GamdtjtTMRoslZdpIR2FE,Tonie's Mart Mall/Tonie's Mart Grocery,9.7425513,118.7361765,
1215610117,resolved,ChIJ6ZUU-TBjtTMR1EJBZDXiKXo,Baker's Kitchen,9.8075168,118.7346661,
1215610157,low_confidence,ChIJFeidSABbNDIRv2k5gugEk0E,Macco Mini Aviary🦜,8.6953276,117.7299773,distance=165.7km>5.0km
1215610167,zero_results,,,,,ZERO_RESULTS
1215610195,resolved,ChIJEWkV9jBjtTMRovpWO9NDg34,Baker's Hill,9.8074189,118.7344615,
1215642035,low_confidence,ChIJQ696gJljtTMRvyJOEIBWOkw,Robinsons Place Palawan Security Office,9.7668521,118.7489125,distance=7.1km>5.0km
1215642040,resolved,ChIJ4Qnwo-hjtTMRlnTHu-aio8E,Aloha House,9.8062528,118.7347145,
1215642065,low_confidence,ChIJLebVv5G02YgRx4oIQaWkcc8,Leslie Hotel Ocean Drive,25.7835479,-80.1301558,distance=15562.6km>5.0km
1215642078,low_confidence,ChIJj7axZ5VitTMRV7cyEAOl6I0,Palawan Wildlife Rescue and Conservation Center (Crocodile Farm),9.799447,118.6937661,name_similarity=45
1215677169,low_confidence,ChIJV3W6pp9z_UYRWd5uzZliQdA,AMBER SOUVENIRS SHOP Pamiątki z Gdańska ul. DŁUGA,54.3494235,18.6502031,distance=9764.6km>5.0km
1215766455,resolved,ChIJk2DFZwC3lzMRcQ2-nK6U758,Jollibee - Wilcon Visayas Ave (Drive-Thru),14.6664031,121.0429443,
1215766460,resolved,ChIJJb2rnSa3lzMRQXCAa-1uu0w,BonChon - SM Congressional,14.6711068,121.0388575,
1217093372,low_confidence,ChIJQ_eDeQCjfDURdkrr_QazCZQ,Korean Ginseng Chicken Soup,37.5805723,126.9847196,distance=2625.9km>5.0km
1217093374,zero_results,,,,,ZERO_RESULTS
1217111508,resolved,ChIJvb4Bb8zLlzMR8ZcqRhxgcGo,Binalot,14.5825649,120.9841657,
1217111524,resolved,ChIJfX3JkCvKlzMRSuKB5avfuWg,Mamita's Deli And Restaurant,14.5723155,120.9829492,
1217601256,low_confidence,ChIJXRJQlaSvlzMRihttdzdVFSQ,Banzon's Eatery,14.7659972,121.0612185,distance=567.9km>5.0km
1217601286,resolved,ChIJf8RREjfxBzMRGJr-LZqpUOM,Rulith's Eatery,11.0045289,124.6066392,
1217601301,low_confidence,ChIJGYsNluLxBzMRK98G-iwKIAo,Doro's Little Carenderia,11.0047506,124.6063854,name_similarity=53
1217601303,resolved,ChIJJ_zB7zPxBzMRrBLbQuciUMo,DAYKA BAKESHOP,11.0075122,124.6018923,
1217601307,low_confidence,ChIJcS4n0DXyBzMRwlRywFcV2TA,Rafael Lodge,10.9596662,124.6464538,distance=6.7km>5.0km
1217601323,low_confidence,ChIJg8clSybp4joRpUs_ai3Xbuc,CyberWolf Solutions (Pvt) Ltd.,7.3028922,79.84983830000002,distance=4926.2km>5.0km
1217601334,resolved,ChIJGYsNluLxBzMRK98G-iwKIAo,Doro's Little Carenderia,11.0047506,124.6063854,
1218113306,resolved,ChIJiTdz7DREqjMRPtLLki1yJwc,Nuts&Huts,9.6531574,124.0211314,
1218159606,low_confidence,ChIJOxyFxAuZqTMRGkosAVUnvps,Clive's Bat Cave,10.3284056,123.9281436,distance=75.2km>5.0km
1218199679,low_confidence,ChIJg5oMTxEdBjMRphzW3F5Zg84,Sea Quest Lodge & Resto,11.0421648,125.7126948,name_similarity=54
1218221785,low_confidence,ChIJlbG7rT4DCjMRURfkSsgbJVc,Sunrise Floating Restobar,12.5092274,124.668492,distance=198.3km>5.0km
1218247753,low_confidence,ChIJc9gleXk9oTMRT3KvTGEjSfA,Donsol Whaleshark Tour Information,12.923215,123.5780559,name_similarity=52
1218321246,resolved,ChIJ568oGnTyljMRnwZuxeXiOCk,Angeles Fried Chicken,15.1628055,120.5919148,
1220014898,resolved,ChIJxQ0Tq99jtTMRk6j1tuAWMWc,J-Lais Balai Turista Hotel,9.742349,118.740774,
1220014913,resolved,ChIJcZF3PnRjtTMRm36ng_dELj0,Ka Inato Main Branch,9.778104,118.7478657,
1220014922,resolved,ChIJhZw_q99jtTMRucGIGOgKhw8,Giacomino’s Pizza House - Puerto Princesa,9.739233,118.7405413,
1220014925,resolved,ChIJp3DcMHpjtTMRpD6BfjyvXps,Rainbows Pension and Restobar,9.7952335,118.7486779,
1220014932,low_confidence,ChIJl5NANExjtTMRa_9Q_uTYDmA,Runway Food Plaza,9.7420347,118.7441993,name_similarity=36
1220014933,resolved,ChIJo9ctMXRjtTMRHdxgokFMv_Q,Pho Saigon,9.7772258,118.7478733,
1220014986,zero_results,,,,,ZERO_RESULTS
1220014989,resolved,ChIJJ5sf7N9jtTMRWRipw-k6ZgI,Tropical Sun Inn,9.7358112,118.742012,
1221240013,resolved,ChIJtyDIHx5CUDIRQSlw2yOVzLs,Viandas Bakery & Refreshment,6.919494599999999,122.083923,
1222685134,resolved,ChIJqfSlNc_TlzMRZ1jOajKNX5g,Joe Kuan,14.3967676,120.9721713,
1222873323,low_confidence,ChIJfd5Q_uknlzMRflhus5zNLe0,KARENderia,15.4241961,120.9365129,distance=15.9km>5.0km
1222944820,resolved,ChIJpa2Sni4QqjMRmpuFYArnQAw,Pob Pilar Freedom Park,9.8306144,124.3235756,
1223021873,resolved,ChIJo4SGTuEolzMRx6jK18aZY8w,Edna's Cakeland,15.4813931,120.9593218,
1223057742,resolved,ChIJj0LU1dJcvTMRjQcNaxiTZ80,Bonete King,14.0671296,121.3171657,
1223057747,resolved,ChIJ0WLXCPRDvTMRUAddPrR1-dY,KUMPADRES,14.0634371,121.3270144,
1223935489,resolved,ChIJwfLt9prJlzMRdhDZduDbDrI,Som's The Original Thai Restaurant,14.5659253,121.0335573,
1223935688,resolved,ChIJkyoVcb1w-TIRFM_X_GF-2c8,Hof Gorei Beach Resort,6.994147099999999,125.7277602,
1223938035,resolved,ChIJS85DHyRs-TIRP67GDiTeg4s,Chateau Del Mar,7.1050176,125.6508162,
1224333548,low_confidence,ChIJVQ_bzZi5lzMR0QwrN8fMK-g,Helen's Apartment,14.6547742,121.1183808,distance=66.6km>5.0km
1224361603,low_confidence,ChIJg3cYZBP3ljMRlsneQCzfLx4,Apung Gari LBS Bakeshop & Kitchenette,15.0287019,120.6934312,name_similarity=47
1224976166,resolved,ChIJ38vi_HZ3CDMRoH9VADwScDI,VicMar Beach Resort,11.2004644,125.0248763,
1225345288,resolved,ChIJWx9rva5t-TIR86_dqCMhI8o,D' JCA Dormitory,7.0890802,125.6162805,
1226330017,resolved,ChIJLR4biRVT-TIRSCoCkg4azaU,PENSION House,7.456931900000001,125.802566,
1226350611,resolved,ChIJmwcb_BJT-TIR_UlWPUsSMe8,"Julie's Bakeshop Roxas, Tagum",7.4499437,125.8038806,
1226350615,low_confidence,ChIJoaWErnAvADMRTLk-EwshTko,Sentro J pension house,8.8233518,125.1086435,distance=171.1km>5.0km
1226350617,resolved,ChIJl7XQLw1T-TIR6Ft4AHCsayg,Taweng's Batchoy,7.447241299999999,125.8054894,
1226350619,low_confidence,ChIJQZNkvmhT-TIRlD52k9hLmVg,Little Baker - Tagum,7.445742600000001,125.8046636,name_similarity=44
1226363097,resolved,ChIJY4mIEQBT-TIRIZ2Dphu2VFk,Palm city,7.446133400000001,125.8050874,
1226363100,resolved,ChIJ66U_Ow1T-TIRpwETKV3Ktfc,Chicken Ati-Atihan,7.4461717,125.8052978,
1226363574,low_confidence,ChIJgaysgpVyo4cRE_ZxmZU6K6I,Highway 50,37.9844668,-98.3227076,distance=13209.2km>5.0km
1226383911,resolved,ChIJW9wxfx0d_DIR35AEZ5ix-dQ,Comval Hotel,7.6068877,125.9661594,
1226386247,low_confidence,ChIJi8oLDFXx_TIRMcgw62i13Is,Manolette Bakeshop,8.5366688,126.1210602,name_similarity=33
1226386248,resolved,ChIJqZIOZcXw_TIRYBiQ6BtTp2k,Terraza Viktoria Hotel,8.5292104,126.1200816,
1226395703,low_confidence,ChIJX63pW49u-TIRgf-uBs0SqbI,Bluewaters Village and Resort,7.0952958,125.6645718,name_similarity=56
